acc,status,remain,reward,prize,ms,note
nguyen666,SPUN,1,250,250 xu,3868,
nguyen667,SPUN,1,150,150 xu,3749,
nguyen668,SPUN,1,500,500 xu,4195,
nguyen669,SPUN,1,500,500 xu,4609,
nguyen67,SPUN,1,1000,1000 xu,3441,
nguyen670,SPUN,1,200,200 xu,4435,
nguyen671,SPUN,1,200,200 xu,4549,
nguyen672,SPUN,1,200,200 xu,4261,
nguyen673,SPUN,1,25,25 xu,4309,
nguyen674,SPUN,1,150,150 xu,4398,
nguyen675,SPUN,1,1000,1000 xu,4386,
nguyen676,SPUN,1,1000,1000 xu,4293,
nguyen677,SPUN,1,150,150 xu,4328,
nguyen679,SPUN,1,500,500 xu,4326,
nguyen68,SPUN,1,100,100 xu,3626,
nguyen680,SPUN,1,50,50 xu,4058,
nguyen681,SPUN,1,75,75 xu,3685,
nguyen682,SPUN,1,100,100 xu,3702,
nguyen683,SPUN,1,300,300 xu,4022,
nguyen684,SPUN,1,750,750 xu,3837,
nguyen685,SPUN,1,10,10 xu,3610,
nguyen686,SPUN,1,750,750 xu,3610,
nguyen687,SPUN,1,50,50 xu,4092,
nguyen688,SPUN,1,1000,1000 xu,4211,
nguyen689,SPUN,1,1000,1000 xu,3995,
nguyen69,SPUN,1,250,250 xu,3573,
nguyen690,SPUN,1,150,150 xu,4032,
nguyen691,SPUN,1,750,750 xu,3960,
nguyen692,SPUN,1,250,250 xu,4051,
nguyen693,SPUN,1,150,150 xu,4064,
nguyen694,SPUN,1,25,25 xu,4047,
nguyen695,SPUN,1,150,150 xu,3838,
nguyen696,SPUN,1,500,500 xu,3930,
nguyen697,SPUN,1,150,150 xu,3959,
nguyen698,SPUN,1,750,750 xu,4024,
nguyen699,SPUN,1,1000,1000 xu,3733,
nguyen70,SPUN,1,1000,1000 xu,3651,
nguyen700,SPUN,1,10,10 xu,3525,
nguyen701,SPUN,1,200,200 xu,4020,
nguyen702,SPUN,1,300,300 xu,3635,
nguyen703,SPUN,1,750,750 xu,3821,
nguyen704,SPUN,1,200,200 xu,3869,
nguyen705,SPUN,1,50,50 xu,3801,
nguyen706,SPUN,1,150,150 xu,3903,
nguyen707,SPUN,1,750,750 xu,4043,
nguyen708,SPUN,1,1000,1000 xu,3894,
nguyen709,SPUN,1,100,100 xu,4099,
nguyen71,SPUN,1,10,10 xu,3680,
nguyen710,SPUN,1,750,750 xu,3685,
nguyen711,SPUN,1,250,250 xu,4127,
nguyen712,SPUN,1,750,750 xu,3986,
nguyen713,SPUN,1,250,250 xu,3680,
nguyen714,SPUN,1,25,25 xu,3851,
nguyen715,SPUN,1,1000,1000 xu,4013,
nguyen716,SPUN,1,750,750 xu,4030,
nguyen717,SPUN,1,250,250 xu,4056,
nguyen718,SPUN,1,750,750 xu,3781,
nguyen719,SPUN,1,50,50 xu,4019,
nguyen72,SPUN,1,50,50 xu,3363,
nguyen720,SPUN,1,25,25 xu,4071,
nguyen721,SPUN,1,250,250 xu,3904,
nguyen722,SPUN,1,200,200 xu,3981,
nguyen723,SPUN,1,10,10 xu,4006,
nguyen724,SPUN,1,10,10 xu,3809,
nguyen725,SPUN,1,100,100 xu,3865,
nguyen726,SPUN,1,10,10 xu,3914,
nguyen727,SPUN,1,500,500 xu,3615,
nguyen728,SPUN,1,50,50 xu,3704,
nguyen729,SPUN,1,100,100 xu,3627,
nguyen73,SPUN,1,750,750 xu,3749,
nguyen730,SPUN,1,250,250 xu,3878,
nguyen731,SPUN,1,250,250 xu,3571,
nguyen732,SPUN,1,75,75 xu,3656,
nguyen733,SPUN,1,100,100 xu,3921,
nguyen734,SPUN,1,75,75 xu,3837,
nguyen735,SPUN,1,1000,1000 xu,3749,
nguyen736,SPUN,1,300,300 xu,3828,
nguyen737,SPUN,1,75,75 xu,3879,
nguyen738,SPUN,1,750,750 xu,3844,
nguyen739,SPUN,1,500,500 xu,4057,
nguyen74,SPUN,1,10,10 xu,3694,
nguyen740,SPUN,1,200,200 xu,3743,
nguyen741,SPUN,1,10,10 xu,3917,
nguyen742,SPUN,1,150,150 xu,3886,
nguyen743,SPUN,1,100,100 xu,3937,
nguyen744,SPUN,1,250,250 xu,3628,
nguyen745,SPUN,1,25,25 xu,3631,
nguyen746,SPUN,1,50,50 xu,3626,
nguyen747,SPUN,1,75,75 xu,3469,
nguyen748,SPUN,1,50,50 xu,3613,
nguyen749,SPUN,1,1000,1000 xu,3655,
nguyen75,SPUN,1,1000,1000 xu,3797,
nguyen750,SPUN,1,500,500 xu,3676,
nguyen751,SPUN,1,500,500 xu,3800,
nguyen752,SPUN,1,50,50 xu,3887,
nguyen753,SPUN,1,25,25 xu,3632,
nguyen754,SPUN,1,75,75 xu,3775,
nguyen755,SPUN,1,500,500 xu,3687,
nguyen756,SPUN,1,75,75 xu,3802,
nguyen757,SPUN,1,25,25 xu,3849,
nguyen758,SPUN,1,300,300 xu,3887,
nguyen759,SPUN,1,75,75 xu,3839,
nguyen76,SPUN,1,75,75 xu,3637,
nguyen760,SPUN,1,500,500 xu,3712,
nguyen761,SPUN,1,200,200 xu,3641,
nguyen762,SPUN,1,200,200 xu,3949,
nguyen763,SPUN,1,10,10 xu,3867,
nguyen764,SPUN,1,75,75 xu,3616,
nguyen765,SPUN,1,750,750 xu,3667,
nguyen766,SPUN,1,75,75 xu,3729,
nguyen767,SPUN,1,300,300 xu,3699,
nguyen768,SPUN,1,300,300 xu,3657,
nguyen769,SPUN,1,300,300 xu,3565,
nguyen77,SPUN,1,50,50 xu,3589,
nguyen770,SPUN,1,1000,1000 xu,3681,
nguyen771,SPUN,1,500,500 xu,3759,
nguyen772,SPUN,1,75,75 xu,3653,
nguyen773,SPUN,1,25,25 xu,3774,
nguyen774,SPUN,1,25,25 xu,3709,
nguyen775,SPUN,1,500,500 xu,3756,
nguyen776,SPUN,1,750,750 xu,3684,
nguyen777,SPUN,1,1000,1000 xu,3056,
nguyen778,SPUN,1,150,150 xu,3696,
nguyen779,SPUN,1,50,50 xu,3641,
nguyen78,SPUN,1,200,200 xu,3568,
nguyen780,SPUN,1,75,75 xu,4047,
nguyen781,SPUN,1,75,75 xu,3726,
nguyen782,SPUN,1,250,250 xu,3997,
nguyen783,SPUN,1,50,50 xu,3862,
nguyen784,SPUN,1,750,750 xu,3321,
nguyen785,SPUN,1,750,750 xu,3807,
nguyen786,SPUN,1,150,150 xu,3969,
nguyen787,SPUN,1,250,250 xu,4077,
nguyen788,SPUN,1,500,500 xu,3884,
nguyen789,SPUN,1,75,75 xu,3917,
nguyen79,SPUN,1,200,200 xu,3561,
nguyen790,SPUN,1,50,50 xu,4090,
nguyen791,SPUN,1,200,200 xu,3820,
nguyen792,SPUN,1,250,250 xu,3545,
nguyen793,SPUN,1,50,50 xu,3867,
nguyen794,SPUN,1,1000,1000 xu,3829,
nguyen795,SPUN,1,250,250 xu,3610,
nguyen796,SPUN,1,1000,1000 xu,3666,
nguyen797,SPUN,1,200,200 xu,3625,
nguyen798,SPUN,1,750,750 xu,3725,
nguyen799,SPUN,1,300,300 xu,3706,
nguyen80,SPUN,1,750,750 xu,3710,
nguyen800,SPUN,1,25,25 xu,3749,
nguyen801,SPUN,1,75,75 xu,3696,
nguyen802,SPUN,1,150,150 xu,3537,
nguyen803,SPUN,1,150,150 xu,3789,
nguyen804,SPUN,1,1000,1000 xu,3642,
nguyen805,SPUN,1,10,10 xu,3847,
nguyen806,SPUN,1,25,25 xu,3693,
nguyen807,SPUN,1,25,25 xu,3660,
nguyen808,SPUN,1,1000,1000 xu,3905,
nguyen809,SPUN,1,25,25 xu,3774,
nguyen81,SPUN,1,75,75 xu,3787,
nguyen810,SPUN,1,500,500 xu,3822,
nguyen811,SPUN,1,100,100 xu,3948,
nguyen812,SPUN,1,25,25 xu,3562,
nguyen813,SPUN,1,75,75 xu,3656,
nguyen814,SPUN,1,300,300 xu,3694,
nguyen815,SPUN,1,750,750 xu,3662,
nguyen816,SPUN,1,300,300 xu,3711,
nguyen817,SPUN,1,50,50 xu,3707,
nguyen818,SPUN,1,250,250 xu,3633,
nguyen819,SPUN,1,25,25 xu,3842,
nguyen82,SPUN,1,75,75 xu,3686,
nguyen820,SPUN,1,150,150 xu,3866,
nguyen821,SPUN,1,300,300 xu,3821,
nguyen822,SPUN,1,10,10 xu,3713,
nguyen823,SPUN,1,250,250 xu,3610,
nguyen824,SPUN,1,1000,1000 xu,3778,
nguyen825,SPUN,1,25,25 xu,3819,
nguyen826,SPUN,1,50,50 xu,3720,
nguyen827,SPUN,1,500,500 xu,3674,
nguyen828,SPUN,1,750,750 xu,3708,
nguyen829,SPUN,1,250,250 xu,3849,
nguyen83,SPUN,1,1000,1000 xu,3666,
nguyen830,SPUN,1,300,300 xu,3529,
nguyen831,SPUN,1,750,750 xu,3760,
nguyen832,SPUN,1,200,200 xu,3707,
nguyen833,SPUN,1,75,75 xu,3718,
nguyen834,SPUN,1,75,75 xu,3806,
nguyen835,SPUN,1,300,300 xu,3786,
nguyen836,SPUN,1,150,150 xu,3677,
nguyen837,SPUN,1,50,50 xu,3681,
nguyen838,SPUN,1,75,75 xu,3812,
nguyen839,SPUN,1,25,25 xu,3692,
nguyen84,SPUN,1,250,250 xu,3752,
nguyen840,SPUN,1,75,75 xu,3468,
nguyen841,SPUN,1,25,25 xu,3712,
nguyen842,SPUN,1,75,75 xu,3618,
nguyen843,SPUN,1,750,750 xu,3769,
nguyen844,SPUN,1,250,250 xu,3644,
nguyen845,SPUN,1,75,75 xu,3514,
nguyen846,SPUN,1,300,300 xu,3703,
nguyen847,SPUN,1,10,10 xu,3761,
nguyen848,SPUN,1,25,25 xu,3719,
nguyen849,SPUN,1,75,75 xu,3552,
nguyen85,SPUN,1,300,300 xu,3484,
nguyen850,SPUN,1,25,25 xu,3515,
nguyen851,SPUN,1,1000,1000 xu,3595,
nguyen852,SPUN,1,25,25 xu,3623,
nguyen853,SPUN,1,300,300 xu,3661,
nguyen854,SPUN,1,750,750 xu,3706,
nguyen855,SPUN,1,150,150 xu,3573,
nguyen856,SPUN,1,10,10 xu,3627,
nguyen857,SPUN,1,150,150 xu,3546,
nguyen858,SPUN,1,150,150 xu,3683,
nguyen859,SPUN,1,100,100 xu,3747,
nguyen86,SPUN,1,150,150 xu,3563,
nguyen860,SPUN,1,200,200 xu,3633,
nguyen861,SPUN,1,300,300 xu,3613,
nguyen862,SPUN,1,200,200 xu,3627,
nguyen863,SPUN,1,750,750 xu,3656,
nguyen864,SPUN,1,75,75 xu,3635,
nguyen865,SPUN,1,1000,1000 xu,3735,
nguyen866,SPUN,1,200,200 xu,3656,
nguyen867,SPUN,1,10,10 xu,3506,
nguyen868,SPUN,1,50,50 xu,3602,
nguyen869,SPUN,1,500,500 xu,3653,
nguyen87,SPUN,1,500,500 xu,3691,
nguyen870,SPUN,1,750,750 xu,3594,
nguyen871,SPUN,1,500,500 xu,3552,
nguyen872,SPUN,1,1000,1000 xu,3613,
nguyen873,SPUN,1,200,200 xu,3569,
nguyen874,SPUN,1,10,10 xu,3530,
nguyen875,SPUN,1,50,50 xu,3699,
nguyen876,SPUN,1,100,100 xu,3524,
nguyen877,SPUN,1,500,500 xu,3635,
nguyen878,SPUN,1,300,300 xu,3612,
nguyen879,SPUN,1,100,100 xu,3711,
nguyen88,SPUN,1,250,250 xu,3688,
nguyen880,SPUN,1,300,300 xu,3599,
nguyen881,SPUN,1,50,50 xu,3561,
nguyen882,SPUN,1,300,300 xu,3674,
nguyen883,SPUN,1,25,25 xu,3558,
nguyen884,SPUN,1,300,300 xu,3627,
nguyen885,SPUN,1,500,500 xu,3594,
nguyen886,SPUN,1,300,300 xu,3353,
nguyen887,SPUN,1,250,250 xu,3622,
nguyen888,SPUN,1,10,10 xu,3550,
nguyen889,SPUN,1,200,200 xu,3670,
nguyen89,SPUN,1,75,75 xu,3648,
nguyen890,SPUN,1,75,75 xu,3639,
nguyen891,SPUN,1,10,10 xu,3539,
nguyen892,SPUN,1,500,500 xu,3635,
nguyen893,SPUN,1,150,150 xu,3631,
nguyen894,SPUN,1,1000,1000 xu,3619,
nguyen895,SPUN,1,500,500 xu,3640,
nguyen896,SPUN,1,200,200 xu,3546,
nguyen897,SPUN,1,1000,1000 xu,3491,
nguyen898,SPUN,1,300,300 xu,3492,
nguyen899,SPUN,1,1000,1000 xu,3612,
nguyen90,SPUN,1,500,500 xu,3553,
nguyen900,SPUN,1,250,250 xu,3529,
nguyen901,SPUN,1,75,75 xu,3692,
nguyen902,SPUN,1,150,150 xu,3678,
nguyen903,SPUN,1,750,750 xu,3530,
nguyen904,SPUN,1,750,750 xu,3625,
nguyen905,SPUN,1,300,300 xu,3699,
nguyen906,SPUN,1,200,200 xu,3678,
nguyen907,SPUN,1,75,75 xu,3672,
nguyen908,SPUN,1,75,75 xu,3658,
nguyen909,SPUN,1,50,50 xu,3474,
nguyen91,SPUN,1,1000,1000 xu,3534,
nguyen910,SPUN,1,200,200 xu,3663,
nguyen911,SPUN,1,200,200 xu,3653,
nguyen912,SPUN,1,200,200 xu,3589,
nguyen913,SPUN,1,750,750 xu,3651,
nguyen914,SPUN,1,50,50 xu,3584,
nguyen915,SPUN,1,750,750 xu,3462,
nguyen916,SPUN,1,75,75 xu,3657,
nguyen917,SPUN,1,200,200 xu,3580,
nguyen918,SPUN,1,75,75 xu,3475,
nguyen919,SPUN,1,25,25 xu,3605,
nguyen92,SPUN,1,750,750 xu,3522,
nguyen920,SPUN,1,75,75 xu,3844,
nguyen921,SPUN,1,750,750 xu,3606,
nguyen922,SPUN,1,100,100 xu,3629,
nguyen923,SPUN,1,25,25 xu,3542,
nguyen924,SPUN,1,100,100 xu,3794,
nguyen925,SPUN,1,200,200 xu,3618,
nguyen926,SPUN,1,100,100 xu,3918,
nguyen927,SPUN,1,100,100 xu,3862,
nguyen928,SPUN,1,75,75 xu,3433,
nguyen929,SPUN,1,10,10 xu,3612,
nguyen93,SPUN,1,150,150 xu,3655,
nguyen930,SPUN,1,75,75 xu,3690,
nguyen931,SPUN,1,1000,1000 xu,3565,
nguyen932,SPUN,1,25,25 xu,3655,
nguyen933,SPUN,1,75,75 xu,3644,
nguyen934,SPUN,1,1000,1000 xu,3752,
nguyen935,SPUN,1,750,750 xu,3665,
nguyen936,SPUN,1,75,75 xu,3654,
nguyen937,SPUN,1,1000,1000 xu,3616,
nguyen938,SPUN,1,1000,1000 xu,3615,
nguyen939,SPUN,1,250,250 xu,3740,
nguyen94,SPUN,1,200,200 xu,3421,
nguyen940,SPUN,1,150,150 xu,3824,
nguyen941,SPUN,1,300,300 xu,3745,
nguyen942,SPUN,1,200,200 xu,3657,
nguyen943,SPUN,1,50,50 xu,3638,
nguyen944,SPUN,1,25,25 xu,3639,
nguyen945,SPUN,1,750,750 xu,3782,
nguyen946,SPUN,1,300,300 xu,3636,
nguyen947,SPUN,1,250,250 xu,3629,
nguyen948,SPUN,1,75,75 xu,3609,
nguyen949,SPUN,1,500,500 xu,3541,
nguyen95,SPUN,1,50,50 xu,3547,
nguyen950,SPUN,1,500,500 xu,3556,
nguyen951,SPUN,1,750,750 xu,3590,
nguyen952,SPUN,1,25,25 xu,3666,
nguyen953,SPUN,1,200,200 xu,3679,
nguyen954,SPUN,1,1000,1000 xu,3683,
nguyen955,SPUN,1,750,750 xu,3672,
nguyen956,SPUN,1,1000,1000 xu,3569,
nguyen957,SPUN,1,200,200 xu,3708,
nguyen958,SPUN,1,1000,1000 xu,3686,
nguyen959,SPUN,1,1000,1000 xu,3527,
nguyen96,SPUN,1,25,25 xu,3546,
nguyen960,SPUN,1,10,10 xu,3720,
nguyen961,SPUN,1,500,500 xu,3544,
nguyen962,SPUN,1,10,10 xu,3594,
nguyen963,SPUN,1,150,150 xu,3644,
nguyen964,SPUN,1,200,200 xu,3625,
nguyen965,SPUN,1,75,75 xu,3803,
nguyen966,SPUN,1,50,50 xu,3716,
nguyen967,SPUN,1,25,25 xu,3688,
nguyen968,SPUN,1,150,150 xu,3632,
nguyen969,SPUN,1,200,200 xu,3519,
nguyen97,SPUN,1,25,25 xu,3471,
nguyen970,SPUN,1,10,10 xu,3664,
nguyen971,SPUN,1,500,500 xu,3681,
nguyen972,SPUN,1,500,500 xu,3645,
nguyen973,SPUN,1,50,50 xu,3553,
nguyen974,SPUN,1,500,500 xu,3909,
nguyen975,SPUN,1,750,750 xu,3671,
nguyen976,SPUN,1,150,150 xu,3594,
nguyen977,SPUN,1,25,25 xu,3665,
nguyen978,SPUN,1,100,100 xu,3717,
nguyen979,SPUN,1,200,200 xu,3455,
nguyen98,SPUN,1,300,300 xu,3398,
nguyen980,SPUN,1,100,100 xu,3576,
nguyen981,SPUN,1,750,750 xu,3607,
nguyen982,SPUN,1,300,300 xu,3662,
nguyen983,SPUN,1,75,75 xu,3048,
nguyen984,SPUN,1,25,25 xu,3551,
nguyen985,SPUN,1,500,500 xu,3533,
nguyen986,SPUN,1,75,75 xu,3687,
nguyen987,SPUN,1,75,75 xu,3720,
nguyen988,SPUN,1,300,300 xu,3458,
nguyen989,SPUN,1,10,10 xu,3656,
nguyen99,SPUN,1,100,100 xu,3492,
nguyen990,SPUN,1,750,750 xu,3669,
nguyen991,SPUN,1,75,75 xu,3605,
nguyen992,SPUN,1,25,25 xu,3621,
nguyen993,SPUN,1,100,100 xu,3708,
nguyen994,SPUN,1,500,500 xu,3685,
nguyen995,SPUN,1,200,200 xu,3587,
nguyen996,SPUN,1,750,750 xu,3659,
nguyen997,SPUN,1,1000,1000 xu,3617,
nguyen998,SPUN,1,500,500 xu,3553,
bui1,SPUN,1,150,150 xu,3984,
bui10,SPUN,1,300,300 xu,4657,
bui100,SPUN,1,10,10 xu,4032,
bui1000,SPUN,1,200,200 xu,3931,
bui1001,SPUN,1,300,300 xu,3434,
bui1002,SPUN,1,1000,1000 xu,3604,
bui1003,SPUN,1,50,50 xu,3259,
bui1004,SPUN,1,25,25 xu,3605,
bui1005,SPUN,1,150,150 xu,4852,
bui1006,SPUN,1,75,75 xu,3403,
bui1007,SPUN,1,10,10 xu,3626,
bui1008,SPUN,1,200,200 xu,5104,
bui1009,SPUN,1,1000,1000 xu,4566,
bui101,SPUN,1,50,50 xu,3988,
bui1010,SPUN,1,500,500 xu,4041,
bui1011,SPUN,1,1000,1000 xu,4487,
bui1012,SPUN,1,750,750 xu,4285,
bui1013,SPUN,1,1000,1000 xu,4017,
bui1014,SPUN,1,1000,1000 xu,4003,
bui1015,SPUN,1,100,100 xu,3868,
bui1016,SPUN,1,25,25 xu,4958,
bui1017,SPUN,1,300,300 xu,4372,
bui1018,SPUN,1,1000,1000 xu,4755,
bui1019,SPUN,1,10,10 xu,4161,
bui102,SPUN,1,750,750 xu,5679,
bui1020,SPUN,1,25,25 xu,3980,
bui1021,SPUN,1,200,200 xu,3748,
bui1022,SPUN,1,25,25 xu,4125,
bui1023,SPUN,1,10,10 xu,4486,
bui1024,SPUN,1,10,10 xu,6752,
bui1025,SPUN,1,500,500 xu,4403,
bui1026,SPUN,1,150,150 xu,5956,
bui1027,SPUN,1,300,300 xu,4356,
bui1028,SPUN,1,100,100 xu,4001,
bui1029,SPUN,1,500,500 xu,5424,
bui103,SPUN,1,50,50 xu,3701,
bui1030,SPUN,1,1000,1000 xu,4814,
bui1031,SPUN,1,100,100 xu,4791,
bui1032,SPUN,1,75,75 xu,3603,
bui1033,SPUN,1,50,50 xu,7316,
bui1034,SPUN,1,500,500 xu,5694,
bui1035,SPUN,1,200,200 xu,3763,
bui1036,SPUN,1,10,10 xu,3446,
bui1037,SPUN,1,25,25 xu,3649,
bui1038,SPUN,1,75,75 xu,4125,
bui1039,SPUN,1,50,50 xu,3511,
bui104,SPUN,1,150,150 xu,4363,
bui1040,SPUN,1,25,25 xu,5911,
bui1041,SPUN,1,50,50 xu,4857,
bui1042,SPUN,1,750,750 xu,4695,
bui1043,SPUN,1,500,500 xu,4457,
bui1044,SPUN,1,250,250 xu,4443,
bui1045,SPUN,1,150,150 xu,4909,
bui1046,SPUN,1,750,750 xu,3288,
bui1047,SPUN,1,250,250 xu,3149,
bui1048,SPUN,1,300,300 xu,3524,
bui1049,SPUN,1,300,300 xu,3191,
bui105,SPUN,1,200,200 xu,4070,
bui1050,SPUN,1,250,250 xu,4626,
bui1051,SPUN,1,150,150 xu,4482,
bui1052,SPUN,1,750,750 xu,4407,
bui1053,SPUN,1,25,25 xu,3685,
bui1054,SPUN,1,500,500 xu,4315,
bui1055,SPUN,1,750,750 xu,4076,
bui1056,SPUN,1,1000,1000 xu,3382,
bui1057,SPUN,1,750,750 xu,3528,
bui1058,SPUN,1,500,500 xu,5121,
bui1059,SPUN,1,100,100 xu,3745,
bui106,SPUN,1,75,75 xu,3512,
bui1060,SPUN,1,300,300 xu,4636,
bui1061,SPUN,1,150,150 xu,3608,
bui1062,SPUN,1,300,300 xu,4079,
bui1063,SPUN,1,100,100 xu,4910,
bui1064,SPUN,1,250,250 xu,3341,
bui1065,SPUN,1,300,300 xu,3066,
bui1066,SPUN,1,10,10 xu,6094,
bui1067,SPUN,1,75,75 xu,3699,
bui1068,SPUN,1,750,750 xu,3859,
bui1069,SPUN,1,750,750 xu,5844,
bui107,SPUN,1,1000,1000 xu,3382,
bui1070,SPUN,1,1000,1000 xu,3548,
bui1071,SPUN,1,200,200 xu,3157,
bui1072,SPUN,1,1000,1000 xu,3586,
bui1073,SPUN,1,750,750 xu,3292,
bui1074,SPUN,1,50,50 xu,4198,
bui1075,SPUN,1,300,300 xu,3360,
bui1076,SPUN,1,100,100 xu,5052,
bui1077,SPUN,1,750,750 xu,3484,
bui1078,SPUN,1,50,50 xu,3593,
bui1079,SPUN,1,500,500 xu,3572,
bui108,SPUN,1,500,500 xu,4019,
bui1080,SPUN,1,250,250 xu,3622,
bui1081,SPUN,1,75,75 xu,3628,
bui1082,SPUN,1,1000,1000 xu,5011,
bui1083,SPUN,1,50,50 xu,5501,
bui1084,SPUN,1,500,500 xu,4184,
bui1085,SPUN,1,150,150 xu,4181,
bui1086,SPUN,1,750,750 xu,3500,
bui1087,SPUN,1,100,100 xu,4256,
bui1088,SPUN,1,200,200 xu,3070,
bui1089,SPUN,1,750,750 xu,4704,
bui109,SPUN,1,300,300 xu,5229,
bui1090,SPUN,1,100,100 xu,6668,
bui1091,SPUN,1,100,100 xu,6175,
bui1092,SPUN,1,200,200 xu,4380,
bui1093,SPUN,1,500,500 xu,4462,
bui1094,SPUN,1,75,75 xu,3139,
bui1095,SPUN,1,50,50 xu,4352,
bui1096,SPUN,1,75,75 xu,3979,
bui1097,SPUN,1,10,10 xu,3186,
bui1098,SPUN,1,150,150 xu,3608,
bui1099,SPUN,1,10,10 xu,4800,
bui11,SPUN,1,25,25 xu,4765,
bui110,SPUN,1,1000,1000 xu,3910,
bui1100,SPUN,1,25,25 xu,4831,
bui1101,SPUN,1,10,10 xu,5027,
bui1102,SPUN,1,250,250 xu,6902,
bui1103,SPUN,1,750,750 xu,5568,
bui1104,SPUN,1,250,250 xu,3856,
bui1105,SPUN,1,500,500 xu,4613,
bui1106,SPUN,1,50,50 xu,4457,
bui1107,SPUN,1,150,150 xu,3570,
bui1108,SPUN,1,300,300 xu,3423,
bui1109,SPUN,1,75,75 xu,3040,
bui111,SPUN,1,200,200 xu,3991,
bui1110,SPUN,1,100,100 xu,3817,
bui1111,SPUN,1,75,75 xu,3233,
bui1112,SPUN,1,250,250 xu,3428,
bui1113,SPUN,1,1000,1000 xu,3523,
bui1114,SPUN,1,1000,1000 xu,5006,
bui1115,SPUN,1,250,250 xu,4029,
bui1116,SPUN,1,250,250 xu,4729,
bui1117,SPUN,1,10,10 xu,3001,
bui1118,SPUN,1,500,500 xu,4793,
bui1119,SPUN,1,750,750 xu,3285,
bui112,SPUN,1,500,500 xu,3581,
bui1120,SPUN,1,1000,1000 xu,4361,
bui1121,SPUN,1,10,10 xu,3876,
bui1122,SPUN,1,50,50 xu,4313,
bui1123,SPUN,1,200,200 xu,3469,
bui1124,SPUN,1,200,200 xu,6788,
bui1125,SPUN,1,150,150 xu,3195,
bui1126,SPUN,1,10,10 xu,4033,
bui1127,SPUN,1,10,10 xu,4782,
bui1128,SPUN,1,750,750 xu,3124,
bui1129,SPUN,1,300,300 xu,3334,
bui113,SPUN,1,750,750 xu,2991,
bui1130,SPUN,1,300,300 xu,3587,
bui1131,SPUN,1,750,750 xu,3885,
bui1132,SPUN,1,250,250 xu,3942,
bui1133,SPUN,1,25,25 xu,4263,
bui1134,SPUN,1,10,10 xu,3247,
bui1135,SPUN,1,25,25 xu,4703,
bui1136,SPUN,1,100,100 xu,3719,
bui1137,SPUN,1,50,50 xu,4113,
bui1138,SPUN,1,25,25 xu,3568,
bui1139,SPUN,1,75,75 xu,3938,
bui114,SPUN,1,300,300 xu,3864,
bui1140,SPUN,1,250,250 xu,3805,
bui1141,SPUN,1,200,200 xu,3722,
bui1142,SPUN,1,50,50 xu,5819,
bui1143,SPUN,1,750,750 xu,4836,
bui1144,SPUN,1,750,750 xu,3363,
bui1145,SPUN,1,10,10 xu,4822,
bui1146,SPUN,1,250,250 xu,4908,
bui1147,SPUN,1,75,75 xu,4943,
bui1148,SPUN,1,10,10 xu,3643,
bui1149,SPUN,1,750,750 xu,3712,
bui115,SPUN,1,150,150 xu,3052,
bui1150,SPUN,1,250,250 xu,4980,
bui1151,SPUN,1,100,100 xu,3906,
bui1152,SPUN,1,250,250 xu,3910,
bui1153,SPUN,1,25,25 xu,3354,
bui1154,SPUN,1,750,750 xu,4086,
bui1155,SPUN,1,10,10 xu,3831,
bui1156,SPUN,1,100,100 xu,3853,
bui1157,SPUN,1,50,50 xu,4475,
bui1158,SPUN,1,200,200 xu,3970,
bui1159,SPUN,1,100,100 xu,4695,
bui116,SPUN,1,300,300 xu,3149,
bui1160,SPUN,1,300,300 xu,3797,
bui1161,SPUN,1,25,25 xu,3617,
bui1162,SPUN,1,750,750 xu,3116,
bui1163,SPUN,1,1000,1000 xu,3812,
bui1164,SPUN,1,250,250 xu,3153,
bui1165,SPUN,1,25,25 xu,3668,
bui1166,SPUN,1,50,50 xu,3356,
bui1167,SPUN,1,500,500 xu,3434,
bui1168,SPUN,1,200,200 xu,3589,
bui1169,SPUN,1,25,25 xu,4532,
bui117,SPUN,1,200,200 xu,3868,
bui1170,SPUN,1,25,25 xu,3780,
bui1171,SPUN,1,500,500 xu,3413,
bui1172,SPUN,1,150,150 xu,3980,
bui1173,SPUN,1,25,25 xu,3411,
bui1174,SPUN,1,750,750 xu,3655,
bui1175,SPUN,1,50,50 xu,3690,
bui1176,SPUN,1,100,100 xu,5515,
bui1177,SPUN,1,25,25 xu,3795,
bui1178,SPUN,1,200,200 xu,4500,
bui1179,SPUN,1,500,500 xu,3367,
bui118,SPUN,1,500,500 xu,3936,
bui1180,SPUN,1,100,100 xu,3486,
bui1181,SPUN,1,250,250 xu,3846,
bui1182,SPUN,1,50,50 xu,3811,
bui1183,SPUN,1,200,200 xu,3740,
bui1184,SPUN,1,100,100 xu,5148,
bui1185,SPUN,1,1000,1000 xu,4231,
bui1186,SPUN,1,10,10 xu,3744,
bui1187,SPUN,1,1000,1000 xu,3651,
bui1188,SPUN,1,500,500 xu,4403,
bui1189,SPUN,1,75,75 xu,3705,
bui119,SPUN,1,200,200 xu,3791,
bui1190,SPUN,1,500,500 xu,3706,
bui1191,SPUN,1,10,10 xu,4238,
bui1192,SPUN,1,300,300 xu,3421,
bui1193,SPUN,1,150,150 xu,4485,
bui1194,SPUN,1,300,300 xu,5440,
bui1195,SPUN,1,25,25 xu,3373,
bui1196,SPUN,1,100,100 xu,3115,
bui1197,SPUN,1,50,50 xu,3927,
bui1198,SPUN,1,500,500 xu,3116,
bui1199,SPUN,1,50,50 xu,4259,
